url_len,who_is,https,js_len,js_obf_len,dot_count,www_count,embed_url_count,https_count,space_count,=_count,suspicious,tld_length,if_com,if_porn_u,if_safety_u,if_porn_d,if_google_d,if_cn,if_japan,if_korea
66,0,1,194.0,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,1,1,136.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
26,1,0,81.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
64,0,1,0.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,131.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
22,0,1,100.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,0,35.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
18,1,1,123.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
23,1,1,185.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
32,1,0,48.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
25,1,0,118.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,1,0,57.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,1,186.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,1,1,67.5,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
26,1,1,135.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,0,49.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
39,1,0,133.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
90,0,0,86.0,0.0,3,1,-1,0,0,3,0,3,1,0,0,0,0,1,0,0
26,0,1,51.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,175.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,147.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,68.0,0.0,4,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
39,0,1,58.5,0.0,4,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
46,1,1,40.0,0.0,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
61,1,0,182.0,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
64,1,1,120.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
38,1,1,54.0,0.0,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
40,0,0,117.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,44.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,1,1,179.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
63,1,1,102.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,1,1,110.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
34,1,0,31.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,1,1,31.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,1,1,39.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,32.5,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
46,1,1,93.0,0.0,3,1,-1,0,0,1,0,3,1,0,0,0,0,0,0,0
27,1,0,123.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
79,1,1,164.0,0.0,5,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
22,0,1,137.5,0.0,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
30,1,1,0.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
37,1,0,136.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
36,1,1,73.5,0.0,2,1,-1,0,0,1,0,3,1,0,0,0,0,0,0,0
33,1,1,48.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,117.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
21,1,1,127.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,1,57.0,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
41,1,1,181.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
40,1,1,75.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,134.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
32,1,0,117.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,49.5,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
28,1,1,100.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
76,1,1,127.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
22,1,1,127.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
53,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
26,1,1,32.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,1,154.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,43.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
28,1,1,129.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,1,0,162.0,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,1,0,0
26,0,0,180.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,1,140.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
22,1,0,0.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,46.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,1,1,140.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
21,1,1,154.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,1,1,87.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,0,186.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
52,0,1,57.0,0.0,4,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,103.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
23,1,0,95.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
70,1,1,43.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
32,1,1,126.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,1,168.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
42,1,1,73.0,0.0,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,185.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
25,1,1,55.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
34,1,1,59.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,1,1,116.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
33,0,0,77.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
22,1,1,45.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
27,1,1,44.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
59,1,1,100.0,0.0,4,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
47,1,1,72.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
22,1,1,169.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
58,1,1,119.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
43,1,1,57.0,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,1,0,0
59,0,0,0.0,0.0,3,1,-1,0,0,1,0,3,1,0,0,0,0,0,0,0
42,0,1,177.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
35,1,1,133.5,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
38,1,1,116.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
40,0,1,91.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
58,1,1,84.5,0.0,3,1,-1,0,0,1,0,3,1,0,0,0,0,0,0,0
33,1,1,109.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,1,56.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,1,171.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
32,1,1,188.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,1,187.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,1,99.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
41,1,0,55.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,63.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,1,0,168.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,32.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
32,0,0,79.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
29,1,1,153.5,0.0,3,0,-1,0,0,0,0,2,0,0,0,0,0,0,1,0
20,1,1,199.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,1,1,198.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,1,1,63.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,59.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
23,1,0,191.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
40,1,0,35.5,0.0,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
46,1,1,163.0,0.0,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,1,1,54.0,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
30,1,0,128.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,1,33.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
101,0,1,60.0,0.0,6,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
39,1,1,176.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,1,1,79.5,0.0,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
21,1,1,152.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,138.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
38,1,1,0.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,1,1,134.0,0.0,3,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
26,1,1,184.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
48,1,1,32.5,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,1,0
25,1,1,91.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
319,1,1,44.0,0.0,10,0,-1,0,5,11,0,3,1,0,0,0,1,1,0,0
57,0,1,128.0,0.0,4,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
55,1,1,114.5,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
44,1,1,198.0,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
56,1,1,56.0,0.0,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,1,115.5,0.0,4,1,-1,0,0,0,0,6,0,0,0,0,0,0,1,0
46,1,1,180.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,0,147.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
52,0,1,109.5,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,0,1,67.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,1,1,138.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,1,1,182.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,1,159.0,0.0,4,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
28,1,0,133.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
36,0,1,177.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,1,1,99.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
55,1,1,32.5,0.0,5,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
55,1,1,157.5,0.0,4,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,0,193.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
52,1,1,117.5,0.0,4,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,1,1,168.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,1,1,121.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,0,165.0,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
29,1,1,157.5,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
16,1,0,99.0,0.0,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,0,0,169.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,199.5,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
30,1,1,89.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
52,1,1,109.5,0.0,4,1,-1,0,0,0,1,5,0,0,0,0,0,1,0,0
27,1,0,154.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,0,1,85.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,0,55.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
32,1,1,159.0,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,1,1,151.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
52,1,1,171.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
57,1,0,134.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
32,1,1,131.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
28,1,0,120.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,1,1,45.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,162.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,70.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
22,1,1,179.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,74.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
39,0,1,74.5,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,1,79.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,137.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,74.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,70.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,1,1,114.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
91,1,1,169.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,1,35.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,120.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,1,55.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
51,1,1,56.0,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
67,1,0,199.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
23,1,1,38.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,1,163.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,0.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
28,1,1,46.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,1,0,133.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
59,0,1,127.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,150.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
28,1,1,103.5,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
34,1,1,36.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,1,151.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
20,1,1,117.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
31,1,1,52.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,1,1,163.5,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
22,0,0,136.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,1,128.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,87.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,1,1,193.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
85,1,0,105.5,0.0,4,1,-1,0,0,2,0,3,1,0,0,0,0,0,0,0
51,0,1,147.5,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,0,1,0.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,1,1,38.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,1,1,43.0,0.0,4,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
30,1,1,186.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
33,1,1,85.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,1,0,102.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,0,0,54.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,0,31.0,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
26,1,1,104.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
55,1,1,165.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,0,197.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
25,1,0,137.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,1,1,124.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,1,1,182.0,0.0,2,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
29,0,1,42.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
54,1,1,146.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
31,1,1,79.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,1,85.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,1,1,169.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,0,183.5,0.0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
51,1,1,160.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
65,1,1,72.5,0.0,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
24,1,1,82.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,1,1,128.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,1,103.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,1,1,177.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
42,1,1,169.5,0.0,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
23,1,1,40.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
58,0,1,159.5,0.0,3,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
33,1,0,31.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,1,75.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,132.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
42,1,1,107.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
42,1,0,33.5,0.0,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
59,1,0,30.5,0.0,5,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
34,1,1,195.0,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
21,1,1,183.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
29,0,1,177.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
18,1,0,0.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,0,1,128.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,1,1,84.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,1,1,186.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
17,1,0,51.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
24,1,1,120.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
25,1,1,141.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,0,52.5,0.0,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
31,1,1,109.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,1,1,127.5,0.0,4,0,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
30,1,1,188.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,1,45.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
49,1,1,168.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,1,1,142.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,0,143.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
58,1,1,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
27,0,1,54.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
38,1,0,194.0,0.0,2,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
22,1,1,179.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
57,0,1,169.0,0.0,3,1,-1,0,0,1,0,3,1,0,0,0,0,0,0,0
47,1,0,193.5,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,143.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,1,1,34.5,0.0,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
17,1,1,41.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,1,1,136.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
31,1,0,33.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,120.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
89,0,1,69.0,0.0,3,1,-1,0,0,1,0,3,1,0,0,0,0,0,0,0
28,1,1,196.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
72,1,0,145.0,0.0,3,1,-1,1,0,0,0,3,0,0,0,0,0,0,0,0
26,1,1,101.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
22,0,0,153.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,0,1,186.0,0.0,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
31,1,1,43.5,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
47,1,1,153.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
42,1,0,88.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
24,1,1,193.0,0.0,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
31,1,0,0.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
40,0,1,171.5,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
37,1,1,122.5,0.0,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
39,1,1,64.5,0.0,4,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
26,1,1,104.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,1,1,104.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
75,1,1,65.5,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,1,0
30,1,1,118.5,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
49,1,0,115.5,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,1,1,100.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,1,1,198.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
59,1,1,72.5,0.0,5,1,-1,0,1,0,0,9,0,0,0,0,0,0,1,0
31,0,1,0.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,1,0,90.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,1,114.5,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,1,0,88.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
50,0,1,127.5,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
