url_len,who_is,https,js_len,www_count,embed_url_count,count@,shortened_url,http_count,space_count,?_count,suspicious,tld_length,if_com,if_porn_u,if_safety_u,if_ali_d,if_jd_d,if_usa,if_india,if_africa,if_korea
29,0,0,350.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,0,0,594.9,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
21,0,0,414.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
29,0,0,515.7,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,0,0,805.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,0,0,591.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,0,0,603.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
67,0,0,411.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
45,0,0,443.7,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
73,0,0,383.4,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
27,1,0,728.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,0,0,730.8,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
27,0,0,648.9,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
41,0,0,802.8,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,0,0,322.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,0,1,768.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,0,0,500.4,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
43,0,1,710.1,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
45,0,0,662.4,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
48,0,0,541.8,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,0,0,458.1,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
60,0,0,589.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0
34,0,0,440.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
45,0,0,363.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,0,0,383.4,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
33,0,0,500.4,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
28,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
35,0,0,623.7,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
42,0,0,315.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
20,0,0,519.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
44,0,0,797.4,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
42,0,0,327.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,0,0,416.7,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
32,0,0,523.8,1,-1,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0
31,0,0,429.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,0,0,564.3,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
35,0,1,806.4,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
27,1,0,576.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
32,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
53,0,0,576.9,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
51,0,0,544.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,1,0,666.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
39,0,0,678.6,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
28,0,0,575.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
39,0,0,364.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
68,0,0,427.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
71,0,0,458.1,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,1,0
30,0,0,576.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
58,0,0,326.7,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
45,0,0,315.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
39,0,1,349.2,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
59,0,0,702.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,0,0,428.4,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,0,0,0.0,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
47,0,0,704.7,1,-1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0
22,0,0,844.2,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
30,0,0,552.6,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,0,0,379.8,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
66,0,0,447.3,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
25,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
76,0,0,702.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
35,0,0,593.1,0,-1,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0
21,0,0,331.2,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
39,0,0,433.8,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
34,0,0,842.4,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,0,0,576.9,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,0,0,493.2,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
33,0,0,333.0,1,-1,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0
28,0,1,846.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,0,0,362.7,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,0,0,450.9,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0
31,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
44,0,0,630.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
46,0,0,738.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
44,1,0,579.6,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
88,0,1,390.6,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
25,0,0,463.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
41,0,0,815.4,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
52,1,0,828.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
27,0,0,557.1,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
31,1,0,327.6,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
65,0,0,830.7,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
22,0,0,657.9,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
57,0,0,687.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
35,0,1,540.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
60,0,0,730.8,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
29,0,0,638.1,1,-1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0
39,0,1,513.9,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
28,0,0,409.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
32,1,0,721.8,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
18,0,1,399.6,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
37,0,0,477.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
27,0,0,585.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
47,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0
29,0,0,657.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
38,0,0,336.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
47,0,0,758.7,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
52,0,0,509.4,0,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
23,0,1,558.9,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
24,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
56,0,0,363.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
19,0,0,583.2,0,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,0,0,744.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
73,1,0,664.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,0,0,522.9,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
39,0,1,817.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,0,1,387.9,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
51,0,0,445.5,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
42,0,0,841.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,0,0,721.8,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0
30,0,0,691.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
61,0,0,0.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
30,0,1,768.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,0,0,623.7,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
34,0,0,499.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,0,0,719.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
40,0,0,770.4,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,1,0,782.1,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
41,0,0,397.8,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
40,0,0,428.4,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,0,0,796.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
43,0,0,413.1,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
40,0,0,581.4,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
43,1,0,583.2,1,-1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0
31,1,0,766.8,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
28,0,0,764.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,0,0,365.4,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,0,0,696.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
51,0,1,529.2,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
48,0,0,448.2,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,0,0,507.6,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
29,0,0,834.3,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
66,0,0,369.9,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
28,0,0,409.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
31,0,0,558.9,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
85,0,0,756.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
85,1,0,665.1,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
27,0,0,462.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
35,0,1,583.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,0,683.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
37,0,0,810.9,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
54,0,0,357.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
23,0,0,637.2,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
24,0,0,368.1,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
54,0,0,464.4,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
26,0,0,511.2,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,0,0,516.6,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
24,0,0,333.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
41,0,1,323.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,0,0,406.8,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
45,0,0,486.9,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
47,0,0,747.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
31,0,0,393.3,0,-1,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0
24,0,0,643.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
44,0,0,349.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,0,0,439.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
51,0,0,432.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,0,369.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
37,0,0,430.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,0,591.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
50,0,0,341.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
31,0,0,826.2,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
23,0,0,578.7,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,0,758.7,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
54,0,0,832.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
47,1,0,514.8,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
22,0,0,610.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
52,0,0,439.2,0,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
37,0,1,452.7,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
55,0,0,752.4,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
34,0,0,513.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0
30,0,0,784.8,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
54,0,1,730.8,1,-1,0,0,1,0,0,1,3,0,1,0,0,0,1,0,0,0
52,0,1,651.6,0,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
31,0,0,494.1,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
34,0,0,592.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
24,1,0,579.6,0,-1,0,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0
50,0,0,376.2,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
22,0,0,684.9,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
31,0,0,648.9,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
53,0,0,431.1,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
27,0,0,322.2,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
20,0,0,365.4,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0
28,0,0,837.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
57,1,0,657.9,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0
28,1,1,396.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
23,0,0,550.8,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
20,0,0,395.1,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
44,0,0,707.4,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
31,0,0,451.8,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0
35,0,0,773.1,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
20,1,0,383.4,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
33,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
20,0,0,416.7,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
30,0,0,774.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
33,1,0,339.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
31,0,0,709.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,0,0,324.9,1,-1,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0
22,1,0,522.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
21,0,0,765.9,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
59,0,0,335.7,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
45,0,0,748.8,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
51,0,0,359.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,0,0,347.4,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
61,0,0,504.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,0,0,770.4,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
42,0,0,394.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
37,0,0,742.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
62,0,0,508.5,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
44,0,0,449.1,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
26,0,0,794.7,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,0,0,734.4,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
29,0,0,565.2,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
39,0,0,812.7,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
19,0,0,720.9,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
21,0,0,432.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
24,0,1,636.3,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
30,0,0,436.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
22,0,0,315.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
38,0,0,597.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,0,0,362.7,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
51,0,0,767.7,1,-1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0
49,0,0,796.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
44,0,0,717.3,0,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
32,0,0,531.9,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
48,0,0,754.2,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0
23,0,1,685.8,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
37,0,0,594.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
65,0,0,417.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
19,0,0,413.1,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
23,0,0,0.0,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
26,0,0,447.3,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,0,0,419.4,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
19,0,0,523.8,1,-1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0
20,0,0,596.7,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
31,0,0,493.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,0,0,484.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,0,0,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,0,0,419.4,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,0,0,480.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
44,0,1,787.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
49,0,0,652.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
50,0,1,846.0,0,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
32,0,0,807.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
37,0,0,459.9,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
41,0,0,689.4,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
26,0,0,503.1,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,0,532.8,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
43,0,0,751.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
44,0,1,0.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
43,0,0,834.3,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
44,1,0,693.0,1,-1,0,0,1,0,0,1,3,0,1,0,0,0,1,0,0,0
36,0,0,465.3,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,0,0,436.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
43,0,0,727.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,0,0,316.8,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,0,0,625.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
70,0,0,849.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
57,0,0,808.2,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
33,0,1,722.7,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
29,0,0,741.6,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,1,802.8,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0
29,0,0,765.9,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,0,0,483.3,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
17,0,0,388.8,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
54,0,0,527.4,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
25,0,0,621.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
37,1,0,689.4,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
25,0,0,679.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
26,0,0,340.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
43,0,0,724.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,0,0,580.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
27,1,0,322.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,0,0,425.7,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
46,0,0,751.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
47,0,0,652.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,0,0,381.6,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
37,0,0,631.8,1,-1,0,0,1,0,0,1,3,1,1,0,0,0,1,0,0,0
31,0,1,827.1,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
97,0,0,504.9,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
33,0,0,811.8,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,0,779.4,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,1,0,329.4,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
34,1,0,765.0,1,-1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
38,0,0,742.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
29,0,0,601.2,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
32,0,0,0.0,1,-1,0,0,1,0,0,1,3,0,1,0,0,0,1,0,0,0
31,0,0,478.8,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
48,0,0,567.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
20,0,0,395.1,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
35,0,0,727.2,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
25,0,0,442.8,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
36,0,0,601.2,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
24,0,0,387.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
41,0,0,720.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
